experiences_offered,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,24-Hour Check-in,Air Conditioning,Breakfast,BuzzerWireless Intercom,Cable TV,Carbon Monoxide Detector,Cat(s),Dog(s),Doorman,Dryer,Elevator in Building,Essentials,FamilyKid Friendly,Fire Extinguisher,First Aid Kit,Free Parking on Premises,Free Parking on Street,Gym,Hair Dryer,Hangers,Heating,Hot Tub,Indoor Fireplace,Internet,Iron,Kitchen,Laptop Friendly Workspace,Lock on Bedroom Door,Other pet(s),Paid Parking Off Premises,Pets Allowed,Pets live on this property,Pool,Safety Card,Shampoo,Smoke Detector,Smoking Allowed,Suitable for Events,TV,Washer,Washer  Dryer,Wheelchair Accessible,Wireless Internet,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30
none,1.0,1.0,f,t,t,t,4,1.0,1.0,2.0,150,1000,3500,100,100,1,0,1,1125,0,0,3,17,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,t,f,f,1,1.970908448,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,1.0,1.0,t,t,t,t,1,1.0,1.0,1.0,49,280,950,100,100,1,10,5,1125,0,20,50,325,10,98.0,9.0,9.0,10.0,10.0,9.0,10.0,f,f,f,f,3,0.72,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,1.0,0.71,f,t,f,t,1,1.5,1.0,1.0,75,490,3500,100,100,1,0,1,1125,27,57,87,362,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,0.59,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.95,f,t,t,t,4,1.0,1.0,2.0,110,680,2300,100,25,2,20,3,1125,7,16,25,300,55,87.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,f,f,1,2.36,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,f,2,1.0,1.0,1.0,115,1000,3500,200,35,1,0,1,1125,19,46,76,351,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,0.98,0.96,f,t,t,t,16,1.0,3.0,5.0,125,1000,3500,250,50,1,25,1,1125,26,51,81,351,24,91.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,f,f,3,2.07,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.98,0.96,f,t,t,t,16,2.5,3.0,7.0,200,1000,3500,250,50,1,25,1,1125,18,38,68,343,82,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,f,f,3,4.32,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,t,t,t,t,2,2.0,1.0,1.0,75,1000,3500,100,10,1,15,1,1125,26,56,86,361,20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,t,t,2,0.87,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,1.0,1.0,f,t,t,t,1,1.0,1.0,1.0,78,510,1800,500,25,1,0,3,1125,4,34,64,339,21,95.0,9.0,9.0,10.0,10.0,9.0,9.0,f,t,f,f,1,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,1.0,f,t,t,t,4,1.0,1.0,2.0,50,1000,3500,100,10,1,0,2,15,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,5.77,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.71,t,t,t,t,1,1.0,1.0,1.0,60,1000,3500,100,100,1,10,1,1125,20,50,80,355,143,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,f,1,4.39,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.94,t,t,t,t,1,1.5,1.0,1.0,45,300,900,100,100,1,0,2,1125,6,6,6,254,2,100.0,9.0,10.0,10.0,9.0,7.0,9.0,f,f,f,f,3,0.54,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,0.77,0.89,f,t,f,t,4,1.0,2.0,2.0,145,882,2790,446,56,3,33,5,1125,4,8,38,306,26,92.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,f,f,2,0.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,0.83,f,t,f,t,2,2.0,1.0,1.0,45,1000,3500,100,100,1,10,2,1125,2,28,53,133,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,f,f,1,3.13,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.92,t,t,t,t,2,1.5,1.0,1.0,85,500,1000,100,10,1,0,1,1125,0,0,0,267,29,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,f,2,1.67,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,1.0,1.0,f,t,t,t,1,1.0,1.0,1.0,75,499,1499,200,50,1,25,3,1125,20,50,80,355,9,93.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,0.37,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,1.0,0.91,f,t,t,t,2,2.0,1.0,1.0,50,1000,3500,100,100,1,10,2,1125,11,41,71,161,14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,f,1,1.23,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.94,t,t,t,t,1,2.5,1.0,1.0,45,300,900,100,100,1,0,2,1125,0,0,0,260,8,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,f,f,3,0.33,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.67,f,t,t,t,2,1.0,1.0,1.0,60,1000,3500,100,100,2,50,2,5,0,0,0,248,117,92.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,f,f,1,3.22,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,0.9,0.94,t,t,t,t,3,1.0,1.0,1.0,95,1000,3500,250,35,1,0,1,180,8,20,46,258,53,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,2.07,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.77,0.89,f,t,f,f,2,1.0,0.0,1.0,89,837,2790,223,45,2,39,3,1125,19,43,73,348,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,2,0.12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,t,3,1.0,0.0,2.0,110,1000,3500,100,25,1,25,2,1125,17,40,58,333,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
none,1.0,1.0,f,t,t,f,2,1.0,1.0,1.0,65,1000,3500,100,20,1,15,1,1125,6,10,10,259,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
none,1.0,1.0,f,t,t,t,7,2.0,3.0,3.0,285,1000,3500,500,125,5,25,3,1125,16,34,64,331,2,80.0,10.0,10.0,10.0,10.0,8.0,6.0,f,f,f,f,1,1.15,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
none,0.5,1.0,f,t,f,t,4,1.0,1.0,1.0,140,1000,4050,100,125,4,0,3,730,17,24,54,144,1,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
none,1.0,1.0,f,t,f,t,2,1.0,1.0,1.0,70,350,1300,100,10,1,10,2,1125,3,23,53,328,23,93.0,9.0,8.0,10.0,10.0,10.0,9.0,f,f,f,f,2,0.46,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,0.93,0.73,f,t,t,t,2,1.0,1.0,1.0,95,1000,3500,100,100,1,20,1,14,30,60,90,365,14,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,f,f,2,0.46,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,1.0,f,t,f,t,2,1.0,1.0,1.0,55,350,3500,100,100,1,0,300,365,0,0,0,0,3,100.0,10.0,9.0,9.0,9.0,10.0,10.0,f,f,f,f,1,0.06,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.89,t,t,t,t,2,1.0,1.0,1.0,80,1000,3500,100,100,1,0,2,8,0,8,26,301,57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,2.48,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,0.7,0.85,f,t,t,t,2,1.0,1.0,1.0,120,1000,3500,100,100,1,0,2,1125,7,17,47,109,58,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,f,1,2.36,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.89,t,t,t,t,2,1.0,1.0,1.0,65,1000,3500,100,100,1,0,1,1125,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,f,f,f,f,4,0.07,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,1.0,t,t,t,t,4,1.0,1.0,2.0,100,600,3500,100,100,2,20,2,14,1,3,3,23,46,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,f,f,1,3.03,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,1.0,1.0,t,t,f,f,1,1.0,1.0,1.0,65,400,3500,100,100,1,0,3,30,7,13,43,43,68,96.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,f,f,1,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,0.71,1.0,f,t,t,t,1,1.0,1.0,1.0,60,1000,3500,100,100,1,0,2,1125,5,35,65,340,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,1,1.970908448,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,0.36,0.93,f,t,t,t,2,1.0,1.0,1.0,63,1000,3500,100,100,1,0,2,5,0,0,0,0,3,73.0,9.0,5.0,10.0,10.0,9.0,9.0,f,f,f,f,1,2.73,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,0.5,f,t,f,t,2,1.0,1.0,1.0,75,1000,3500,200,100,1,0,1,1125,0,0,0,250,4,100.0,9.0,10.0,10.0,9.0,10.0,9.0,f,f,f,f,1,0.62,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
none,1.0,1.0,f,t,f,t,2,1.0,1.0,1.0,65,250,850,100,10,1,25,1,1125,0,0,0,0,2,90.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,f,f,1,0.16,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,t,t,1,1.0,1.0,1.0,110,500,1600,100,100,1,0,1,34,11,41,71,346,7,94.0,10.0,10.0,10.0,9.0,9.0,9.0,f,f,f,f,1,0.48,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,0.73,1.0,f,t,t,t,2,1.0,1.0,1.0,46,210,1000,200,50,2,25,2,40,8,32,62,62,18,82.0,8.0,7.0,9.0,9.0,9.0,8.0,f,t,f,f,4,1.46,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,0.6,0.6,f,t,t,t,3,1.0,1.0,1.0,75,1000,3500,300,50,1,0,2,7,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,2,1.970908448,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
none,1.0,1.0,f,t,f,t,2,1.5,1.0,1.0,62,600,3500,150,25,2,50,3,10,0,0,0,0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,f,f,1,0.31,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
none,1.0,0.25,f,t,t,t,2,1.5,1.0,1.0,69,1000,3500,95,15,1,12,2,1125,0,12,15,15,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,f,f,2,1.970908448,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
